watch_event_id,impression_id,session_id,user_id,video_id,creator_id,action,watch_seconds,started_at,ended_at,started_at_raw
39971,39971,10260,343,2116,215,skip_immediate,0,2025-08-27T08:02:38Z,2025-08-27T08:02:39Z,2025-08-27T08:02:38Z
39972,39972,10260,343,4088,82,watch_full,21,2025-08-27T08:02:40Z,2025-08-27T08:03:01Z,2025-08-27T08:02:40Z
39973,39973,10260,343,3878,81,watch_full,NA,2025-08-27T08:03:03Z,2025-08-27T08:03:28Z,2025-08-27T08:03:03Z
39974,39974,10260,343,794,122,skip_after_partial,21,2025-08-27T08:03:32Z,2025-08-27T08:03:53Z,2025-08-27T08:03:32Z
39975,39975,10260,343,2293,186,skip_immediate,0,2025-08-27T08:03:55Z,2025-08-27T08:03:56Z,2025-08-27T08:03:55Z
39976,39976,10260,343,928,83,skip_after_partial,NA,2025-08-27T08:03:59Z,2025-08-27T08:04:24Z,2025-08-27T08:03:59Z
39977,39977,10260,343,357,95,watch_full,32,2025-08-27T08:04:25Z,2025-08-27T08:04:57Z,2025-08-27T08:04:25Z
39978,39978,10260,343,985,70,exit_platform,4,2025-08-27T08:05:01Z,2025-08-27T08:05:05Z,2025-08-27T08:05:01Z
39979,39979,10261,343,3139,35,exit_platform,4,2025-08-27T01:57:00Z,2025-08-27T01:57:04Z,2025-08-27T01:57:00Z
39980,39980,10262,343,3100,176,watch_full,40,2025-08-27T16:11:43Z,2025-08-27T16:12:23Z,2025-08-27T16:11:43Z
39981,39981,10262,343,2067,143,exit_platform,9,2025-08-27T16:12:27Z,2025-08-27T16:12:36Z,2025-08-27T16:12:27Z
39982,39982,10263,343,3009,93,skip_after_partial,14,2025-08-27T02:31:42Z,2025-08-27T02:31:56Z,20250827 023142
39983,39983,10263,343,3403,98,skip_immediate,0,2025-08-27T02:31:58Z,2025-08-27T02:31:59Z,2025-08-27T02:31:58Z
39984,39984,10263,343,3782,162,skip_after_partial,21,2025-08-27T02:32:03Z,2025-08-27T02:32:24Z,1756261923
39985,39985,10263,343,1298,68,skip_after_partial,17,2025-08-27T02:32:25Z,2025-08-27T02:32:42Z,20250827 023225
39986,39986,10263,343,1139,123,skip_immediate,0,2025-08-27T02:32:46Z,2025-08-27T02:32:47Z,2025-08-27T02:32:46Z
39987,39987,10263,343,816,37,skip_after_partial,19,2025-08-27T02:32:48Z,2025-08-27T02:33:07Z,20250827 023248
39988,39988,10263,343,1047,160,skip_after_partial,6,2025-08-27T02:33:10Z,2025-08-27T02:33:16Z,2025-08-27T02:33:10Z
39989,39989,10263,343,6,182,skip_immediate,NA,2025-08-27T02:33:20Z,2025-08-27T02:33:21Z,1756262000
39990,39990,10263,343,2400,178,skip_after_partial,7,2025-08-27T02:33:24Z,2025-08-27T02:33:31Z,2025-08-27T02:33:24Z
39991,39991,10263,343,790,189,skip_after_partial,23,2025-08-27T02:33:34Z,2025-08-27T02:33:57Z,2025-08-27T02:33:34Z
39992,39992,10263,343,448,135,exit_platform,NA,2025-08-27T02:33:59Z,2025-08-27T02:34:02Z,2025-08-27T02:33:59Z
39993,39993,10264,347,2181,94,watch_full,10,2025-08-27T00:04:55Z,2025-08-27T00:05:05Z,2025-08-27T00:04:55Z
39994,39994,10264,347,272,87,watch_full,38,2025-08-27T00:05:07Z,2025-08-27T00:05:45Z,2025-08-27T00:05:07Z
39995,39995,10264,347,3372,187,watch_full,28,2025-08-27T00:05:46Z,2025-08-27T00:06:14Z,20250827 000546
39996,39996,10264,347,3846,125,skip_immediate,0,2025-08-27T00:06:15Z,2025-08-27T00:06:16Z,2025-08-27T00:06:15Z
39997,39997,10264,347,1215,76,watch_full,26,2025-08-27T00:06:20Z,2025-08-27T00:06:46Z,20250827 000620
39998,39998,10264,347,3548,21,watch_full,15,2025-08-27T00:06:47Z,2025-08-27T00:07:02Z,2025-08-27T00:06:47Z
39999,39999,10264,347,2726,59,watch_full,35,2025-08-27T00:07:05Z,2025-08-27T00:07:40Z,2025-08-27T00:07:05Z
40000,40000,10264,347,516,179,skip_immediate,0,2025-08-27T00:07:42Z,2025-08-27T00:07:43Z,2025-08-27T00:07:42Z
40001,40001,10264,347,3897,179,exit_platform,5,2025-08-27T00:07:45Z,2025-08-27T00:07:50Z,2025-08-27T00:07:45Z
40002,40002,10265,349,1304,158,skip_after_partial,NA,2025-08-27T06:18:52Z,2025-08-27T06:19:09Z,2025-08-27T06:18:52Z
40003,40003,10265,349,772,141,skip_immediate,NA,2025-08-27T06:19:11Z,2025-08-27T06:19:12Z,20250827 061911
40004,40004,10265,349,1919,101,watch_full,31,2025-08-27T06:19:14Z,2025-08-27T06:19:45Z,2025-08-27T06:19:14Z
40005,40005,10265,349,3552,36,watch_full,37,2025-08-27T06:19:49Z,2025-08-27T06:20:26Z,1756275589
40006,40006,10265,349,3427,146,watch_full,29,2025-08-27T06:20:27Z,2025-08-27T06:20:56Z,2025-08-27T06:20:27Z
40007,40007,10265,349,2524,218,watch_full,25,2025-08-27T06:20:58Z,2025-08-27T06:21:23Z,2025-08-27T06:20:58Z
40008,40008,10265,349,4200,116,skip_immediate,0,2025-08-27T06:21:26Z,2025-08-27T06:21:27Z,20250827 062126
40009,40009,10265,349,3123,112,exit_platform,2,2025-08-27T06:21:28Z,2025-08-27T06:21:30Z,2025-08-27T06:21:28Z
40010,40010,10266,353,909,40,skip_after_partial,10,2025-08-27T19:39:40Z,2025-08-27T19:39:50Z,20250827 193940
40011,40011,10266,353,377,78,skip_immediate,0,2025-08-27T19:39:53Z,2025-08-27T19:39:54Z,2025-08-27T19:39:53Z
40012,40012,10266,353,2509,109,skip_immediate,0,2025-08-27T19:39:56Z,2025-08-27T19:39:57Z,1756323596
40013,40013,10266,353,1090,33,skip_after_partial,5,2025-08-27T19:39:58Z,2025-08-27T19:40:03Z,20250827 193958
40014,40014,10266,353,3681,214,skip_immediate,0,2025-08-27T19:40:06Z,2025-08-27T19:40:07Z,2025-08-27T19:40:06Z
40015,40015,10266,353,1577,77,skip_after_partial,16,2025-08-27T19:40:11Z,2025-08-27T19:40:27Z,20250827 194011
40016,40016,10266,353,3872,105,skip_after_partial,10,2025-08-27T19:40:29Z,2025-08-27T19:40:39Z,20250827 194029
40017,40017,10266,353,2997,41,watch_full,28,2025-08-27T19:40:43Z,2025-08-27T19:41:11Z,20250827 194043
40018,40018,10266,353,3975,25,watch_full,37,2025-08-27T19:41:15Z,2025-08-27T19:41:52Z,2025-08-27T19:41:15Z
40019,40019,10266,353,3894,186,skip_immediate,0,2025-08-27T19:41:55Z,2025-08-27T19:41:56Z,2025-08-27T19:41:55Z
40020,40020,10266,353,432,134,exit_platform,7,2025-08-27T19:41:59Z,2025-08-27T19:42:06Z,2025-08-27T19:41:59Z
40021,40021,10267,353,2164,72,watch_full,26,2025-08-27T16:10:15Z,2025-08-27T16:10:41Z,20250827 161015
40022,40022,10267,353,528,169,skip_after_partial,15,2025-08-27T16:10:44Z,2025-08-27T16:10:59Z,2025-08-27T16:10:44Z
40023,40023,10267,353,1651,84,exit_platform,3,2025-08-27T16:11:02Z,2025-08-27T16:11:05Z,2025-08-27T16:11:02Z
40024,40024,10268,355,3482,98,exit_platform,5,2025-08-27T14:37:47Z,2025-08-27T14:37:52Z,2025-08-27T14:37:47Z
40025,40025,10269,355,782,73,skip_immediate,0,2025-08-27T13:52:11Z,2025-08-27T13:52:12Z,20250827 135211
40026,40026,10269,355,2219,202,skip_immediate,0,2025-08-27T13:52:15Z,2025-08-27T13:52:16Z,2025-08-27T13:52:15Z
40027,40027,10269,355,3857,211,exit_platform,4,2025-08-27T13:52:17Z,2025-08-27T13:52:21Z,1756302737
40028,40028,10270,359,2939,96,skip_immediate,0,2025-08-27T06:31:51Z,2025-08-27T06:31:52Z,2025-08-27T06:31:51Z
40029,40029,10270,359,47,124,skip_after_partial,21,2025-08-27T06:31:54Z,2025-08-27T06:32:15Z,2025-08-27T06:31:54Z
40030,40030,10270,359,2601,131,exit_platform,9,2025-08-27T06:32:16Z,2025-08-27T06:32:25Z,20250827 063216
40031,40031,10271,361,2202,199,exit_platform,3,2025-08-27T14:17:07Z,2025-08-27T14:17:10Z,2025-08-27T14:17:07Z
40032,40032,10272,362,2786,62,skip_immediate,0,2025-08-27T18:34:35Z,2025-08-27T18:34:36Z,20250827 183435
40033,40033,10272,362,1764,6,skip_after_partial,9,2025-08-27T18:34:38Z,2025-08-27T18:34:47Z,1756319678
40034,40034,10272,362,4348,6,exit_platform,8,2025-08-27T18:34:50Z,2025-08-27T18:34:58Z,2025-08-27T18:34:50Z
40035,40035,10273,362,6,182,skip_after_partial,7,2025-08-27T18:51:24Z,2025-08-27T18:51:31Z,2025-08-27T18:51:24Z
40036,40036,10273,362,2956,193,skip_after_partial,17,2025-08-27T18:51:35Z,2025-08-27T18:51:52Z,2025-08-27T18:51:35Z
40037,40037,10273,362,1614,2,exit_platform,11,2025-08-27T18:51:54Z,2025-08-27T18:52:05Z,2025-08-27T18:51:54Z
40038,40038,10274,363,1820,89,skip_immediate,0,2025-08-27T18:04:41Z,2025-08-27T18:04:42Z,2025-08-27T18:04:41Z
40039,40039,10274,363,542,64,exit_platform,4,2025-08-27T18:04:43Z,2025-08-27T18:04:47Z,1756317883
40040,40040,10275,363,784,171,skip_immediate,NA,2025-08-27T21:38:31Z,2025-08-27T21:38:32Z,2025-08-27T21:38:31Z
40041,40041,10275,363,1637,156,watch_full,33,2025-08-27T21:38:34Z,2025-08-27T21:39:07Z,20250827 213834
40042,40042,10275,363,4223,89,skip_after_partial,7,2025-08-27T21:39:09Z,2025-08-27T21:39:16Z,20250827 213909
40043,40043,10275,363,4073,101,watch_full,19,2025-08-27T21:39:18Z,2025-08-27T21:39:37Z,2025-08-27T21:39:18Z
40044,40044,10275,363,258,166,skip_immediate,0,2025-08-27T21:39:39Z,2025-08-27T21:39:40Z,20250827 213939
40045,40045,10275,363,1783,98,skip_after_partial,19,2025-08-27T21:39:42Z,2025-08-27T21:40:01Z,20250827 213942
40046,40046,10275,363,4045,40,watch_full,27,2025-08-27T21:40:03Z,2025-08-27T21:40:30Z,2025-08-27T21:40:03Z
40047,40047,10275,363,2970,206,exit_platform,11,2025-08-27T21:40:32Z,2025-08-27T21:40:43Z,2025-08-27T21:40:32Z
40048,40048,10276,364,27,75,skip_after_partial,8,2025-08-27T04:54:51Z,2025-08-27T04:54:59Z,1756270491
40049,40049,10276,364,3155,24,skip_immediate,0,2025-08-27T04:55:03Z,2025-08-27T04:55:04Z,2025-08-27T04:55:03Z
40050,40050,10276,364,3172,24,skip_after_partial,18,2025-08-27T04:55:07Z,2025-08-27T04:55:25Z,2025-08-27T04:55:07Z
40051,40051,10276,364,1973,70,skip_immediate,0,2025-08-27T04:55:28Z,2025-08-27T04:55:29Z,2025-08-27T04:55:28Z
40052,40052,10276,364,858,63,watch_full,10,2025-08-27T04:55:32Z,2025-08-27T04:55:42Z,1756270532
40053,40053,10276,364,799,62,exit_platform,5,2025-08-27T04:55:44Z,2025-08-27T04:55:49Z,20250827 045544
40054,40054,10277,364,3204,185,exit_platform,6,2025-08-27T02:54:20Z,2025-08-27T02:54:26Z,2025-08-27T02:54:20Z
40055,40055,10278,367,727,130,skip_immediate,0,2025-08-27T13:09:09Z,2025-08-27T13:09:10Z,2025-08-27T13:09:09Z
40056,40056,10278,367,1724,33,watch_full,NA,2025-08-27T13:09:13Z,2025-08-27T13:09:32Z,2025-08-27T13:09:13Z
40057,40057,10278,367,2296,93,skip_after_partial,7,2025-08-27T13:09:35Z,2025-08-27T13:09:42Z,2025-08-27T13:09:35Z
40058,40058,10278,367,3401,168,exit_platform,4,2025-08-27T13:09:43Z,2025-08-27T13:09:47Z,2025-08-27T13:09:43Z
40059,40059,10279,367,130,32,skip_immediate,0,2025-08-27T16:42:54Z,2025-08-27T16:42:55Z,2025-08-27T16:42:54Z
40060,40060,10279,367,2055,128,watch_full,19,2025-08-27T16:42:57Z,2025-08-27T16:43:16Z,2025-08-27T16:42:57Z
40061,40061,10279,367,3777,172,skip_immediate,0,2025-08-27T16:43:20Z,2025-08-27T16:43:21Z,2025-08-27T16:43:20Z
40062,40062,10279,367,67,43,watch_full,13,2025-08-27T16:43:24Z,2025-08-27T16:43:37Z,2025-08-27T16:43:24Z
40063,40063,10279,367,1551,41,watch_full,19,2025-08-27T16:43:38Z,2025-08-27T16:43:57Z,20250827 164338
40064,40064,10279,367,3986,62,exit_platform,7,2025-08-27T16:43:59Z,2025-08-27T16:44:06Z,2025-08-27T16:43:59Z
40065,40065,10280,370,3984,35,exit_platform,4,2025-08-27T09:50:03Z,2025-08-27T09:50:07Z,2025-08-27T09:50:03Z
40066,40066,10281,372,2411,53,watch_full,10,2025-08-27T06:44:08Z,2025-08-27T06:44:18Z,2025-08-27T06:44:08Z
40067,40067,10281,372,1395,83,exit_platform,2,2025-08-27T06:44:19Z,2025-08-27T06:44:21Z,2025-08-27T06:44:19Z
40068,40068,10282,373,1794,184,skip_after_partial,22,2025-08-27T12:05:47Z,2025-08-27T12:06:09Z,1756296347
40069,40069,10282,373,3582,166,skip_immediate,0,2025-08-27T12:06:10Z,2025-08-27T12:06:11Z,1756296370
40070,40070,10282,373,1036,92,exit_platform,NA,2025-08-27T12:06:12Z,2025-08-27T12:06:17Z,20250827 120612
40071,40071,10283,373,2451,213,skip_immediate,0,2025-08-27T04:21:51Z,2025-08-27T04:21:52Z,2025-08-27T04:21:51Z
40072,40072,10283,373,2738,41,skip_after_partial,5,2025-08-27T04:21:55Z,2025-08-27T04:22:00Z,2025-08-27T04:21:55Z
40073,40073,10283,373,2867,3,watch_full,21,2025-08-27T04:22:01Z,2025-08-27T04:22:22Z,2025-08-27T04:22:01Z
40074,40074,10283,373,4177,197,exit_platform,7,2025-08-27T04:22:23Z,2025-08-27T04:22:30Z,2025-08-27T04:22:23Z
40075,40075,10284,377,945,15,watch_full,33,2025-08-27T19:11:24Z,2025-08-27T19:11:57Z,2025-08-27T19:11:24Z
40076,40076,10284,377,528,169,exit_platform,3,2025-08-27T19:12:01Z,2025-08-27T19:12:04Z,20250827 191201
40077,40077,10285,378,4197,41,skip_immediate,0,2025-08-27T09:40:05Z,2025-08-27T09:40:06Z,2025-08-27T09:40:05Z
40078,40078,10285,378,225,133,skip_after_partial,24,2025-08-27T09:40:09Z,2025-08-27T09:40:33Z,20250827 094009
40079,40079,10285,378,1794,184,skip_immediate,0,2025-08-27T09:40:37Z,2025-08-27T09:40:38Z,2025-08-27T09:40:37Z
40080,40080,10285,378,3498,203,skip_immediate,0,2025-08-27T09:40:42Z,2025-08-27T09:40:43Z,20250827 094042
40081,40081,10285,378,2107,127,watch_full,36,2025-08-27T09:40:44Z,2025-08-27T09:41:20Z,1756287644
40082,40082,10285,378,1040,122,watch_full,33,2025-08-27T09:41:22Z,2025-08-27T09:41:55Z,20250827 094122
40083,40083,10285,378,227,16,skip_after_partial,30,2025-08-27T09:41:59Z,2025-08-27T09:42:29Z,1756287719
40084,40084,10285,378,67,43,skip_immediate,0,2025-08-27T09:42:33Z,2025-08-27T09:42:34Z,2025-08-27T09:42:33Z
40085,40085,10285,378,125,203,skip_after_partial,13,2025-08-27T09:42:35Z,2025-08-27T09:42:48Z,2025-08-27T09:42:35Z
40086,40086,10285,378,1188,120,skip_after_partial,14,2025-08-27T09:42:50Z,2025-08-27T09:43:04Z,2025-08-27T09:42:50Z
40087,40087,10285,378,3796,218,skip_after_partial,17,2025-08-27T09:43:07Z,2025-08-27T09:43:24Z,20250827 094307
40088,40088,10285,378,4113,137,watch_full,29,2025-08-27T09:43:28Z,2025-08-27T09:43:57Z,2025-08-27T09:43:28Z
40089,40089,10285,378,2670,77,skip_after_partial,3,2025-08-27T09:44:01Z,2025-08-27T09:44:04Z,2025-08-27T09:44:01Z
40090,40090,10285,378,4075,129,exit_platform,3,2025-08-27T09:44:07Z,2025-08-27T09:44:10Z,2025-08-27T09:44:07Z
40091,40091,10286,379,2004,35,watch_full,23,2025-08-27T18:41:39Z,2025-08-27T18:42:02Z,1756320099
40092,40092,10286,379,2907,1,watch_full,36,2025-08-27T18:42:04Z,2025-08-27T18:42:40Z,2025-08-27T18:42:04Z
40093,40093,10286,379,4327,181,exit_platform,NA,2025-08-27T18:42:43Z,2025-08-27T18:42:45Z,2025-08-27T18:42:43Z
40094,40094,10287,379,888,73,watch_full,33,2025-08-27T00:51:58Z,2025-08-27T00:52:31Z,2025-08-27T00:51:58Z
40095,40095,10287,379,458,19,exit_platform,7,2025-08-27T00:52:33Z,2025-08-27T00:52:40Z,1756255953
40096,40096,10288,381,2615,149,exit_platform,10,2025-08-27T00:58:49Z,2025-08-27T00:58:59Z,2025-08-27T00:58:49Z
40097,40097,10289,381,423,95,watch_full,34,2025-08-27T11:47:45Z,2025-08-27T11:48:19Z,2025-08-27T11:47:45Z
40098,40098,10289,381,439,80,exit_platform,8,2025-08-27T11:48:23Z,2025-08-27T11:48:31Z,2025-08-27T11:48:23Z
40099,40099,10290,381,1192,83,skip_immediate,0,2025-08-27T01:54:47Z,2025-08-27T01:54:48Z,2025-08-27T01:54:47Z
40100,40100,10290,381,2489,193,watch_full,33,2025-08-27T01:54:52Z,2025-08-27T01:55:25Z,2025-08-27T01:54:52Z
40101,40101,10290,381,334,48,watch_full,42,2025-08-27T01:55:28Z,2025-08-27T01:56:10Z,2025-08-27T01:55:28Z
40102,40102,10290,381,864,195,skip_after_partial,7,2025-08-27T01:56:12Z,2025-08-27T01:56:19Z,2025-08-27T01:56:12Z
40103,40103,10290,381,458,19,skip_immediate,0,2025-08-27T01:56:20Z,2025-08-27T01:56:21Z,1756259780
40104,40104,10290,381,449,115,skip_immediate,0,2025-08-27T01:56:24Z,2025-08-27T01:56:25Z,2025-08-27T01:56:24Z
40105,40105,10290,381,2890,149,exit_platform,13,2025-08-27T01:56:28Z,2025-08-27T01:56:41Z,2025-08-27T01:56:28Z
40106,40106,10291,381,622,31,skip_immediate,0,2025-08-27T11:20:24Z,2025-08-27T11:20:25Z,2025-08-27T11:20:24Z
40107,40107,10291,381,3689,30,exit_platform,1,2025-08-27T11:20:27Z,2025-08-27T11:20:28Z,2025-08-27T11:20:27Z
40108,40108,10292,382,837,211,skip_immediate,0,2025-08-27T08:49:45Z,2025-08-27T08:49:46Z,2025-08-27T08:49:45Z
40109,40109,10292,382,588,68,exit_platform,4,2025-08-27T08:49:49Z,2025-08-27T08:49:53Z,2025-08-27T08:49:49Z
40110,40110,10293,382,2583,93,skip_after_partial,10,2025-08-27T14:31:14Z,2025-08-27T14:31:24Z,2025-08-27T14:31:14Z
40111,40111,10293,382,1947,131,skip_after_partial,16,2025-08-27T14:31:28Z,2025-08-27T14:31:44Z,2025-08-27T14:31:28Z
40112,40112,10293,382,188,156,skip_after_partial,11,2025-08-27T14:31:45Z,2025-08-27T14:31:56Z,2025-08-27T14:31:45Z
40113,40113,10293,382,301,1,watch_full,37,2025-08-27T14:31:58Z,2025-08-27T14:32:35Z,2025-08-27T14:31:58Z
40114,40114,10293,382,3782,162,skip_immediate,0,2025-08-27T14:32:36Z,2025-08-27T14:32:37Z,1756305156
40115,40115,10293,382,333,93,watch_full,24,2025-08-27T14:32:39Z,2025-08-27T14:33:03Z,2025-08-27T14:32:39Z
40116,40116,10293,382,4092,211,skip_after_partial,8,2025-08-27T14:33:05Z,2025-08-27T14:33:13Z,20250827 143305
40117,40117,10293,382,2676,19,skip_after_partial,25,2025-08-27T14:33:14Z,2025-08-27T14:33:39Z,2025-08-27T14:33:14Z
40118,40118,10293,382,287,210,watch_full,35,2025-08-27T14:33:40Z,2025-08-27T14:34:15Z,2025-08-27T14:33:40Z
40119,40119,10293,382,3074,2,watch_full,31,2025-08-27T14:34:19Z,2025-08-27T14:34:50Z,2025-08-27T14:34:19Z
40120,40120,10293,382,1471,59,exit_platform,6,2025-08-27T14:34:53Z,2025-08-27T14:34:59Z,2025-08-27T14:34:53Z
40121,40121,10294,382,731,210,exit_platform,3,2025-08-27T07:42:53Z,2025-08-27T07:42:56Z,2025-08-27T07:42:53Z
40122,40122,10295,393,458,19,skip_immediate,0,2025-08-27T03:50:41Z,2025-08-27T03:50:42Z,2025-08-27T03:50:41Z
40123,40123,10295,393,393,151,skip_immediate,0,2025-08-27T03:50:44Z,2025-08-27T03:50:45Z,2025-08-27T03:50:44Z
40124,40124,10295,393,2738,41,exit_platform,4,2025-08-27T03:50:49Z,2025-08-27T03:50:53Z,2025-08-27T03:50:49Z
40125,40125,10296,393,577,49,watch_full,38,2025-08-27T12:04:54Z,2025-08-27T12:05:32Z,2025-08-27T12:04:54Z
40126,40126,10296,393,445,85,exit_platform,6,2025-08-27T12:05:34Z,2025-08-27T12:05:40Z,20250827 120534
40127,40127,10297,399,3314,76,watch_full,32,2025-08-27T01:00:42Z,2025-08-27T01:01:14Z,2025-08-27T01:00:42Z
40128,40128,10297,399,1799,41,watch_full,16,2025-08-27T01:01:15Z,2025-08-27T01:01:31Z,20250827 010115
40129,40129,10297,399,959,120,exit_platform,3,2025-08-27T01:01:32Z,2025-08-27T01:01:35Z,2025-08-27T01:01:32Z
40130,40130,10298,399,404,203,skip_after_partial,NA,2025-08-27T02:16:44Z,2025-08-27T02:16:59Z,2025-08-27T02:16:44Z
40131,40131,10298,399,1775,194,skip_after_partial,27,2025-08-27T02:17:00Z,2025-08-27T02:17:27Z,20250827 021700
40132,40132,10298,399,1355,45,skip_immediate,0,2025-08-27T02:17:28Z,2025-08-27T02:17:29Z,2025-08-27T02:17:28Z
40133,40133,10298,399,870,2,skip_after_partial,23,2025-08-27T02:17:32Z,2025-08-27T02:17:55Z,2025-08-27T02:17:32Z
40134,40134,10298,399,1723,209,exit_platform,4,2025-08-27T02:17:59Z,2025-08-27T02:18:03Z,2025-08-27T02:17:59Z
40135,40135,10299,403,4189,170,skip_after_partial,14,2025-08-27T13:48:10Z,2025-08-27T13:48:24Z,20250827 134810
40136,40136,10299,403,2124,131,skip_immediate,0,2025-08-27T13:48:28Z,2025-08-27T13:48:29Z,2025-08-27T13:48:28Z
40137,40137,10299,403,3463,56,skip_after_partial,8,2025-08-27T13:48:31Z,2025-08-27T13:48:39Z,2025-08-27T13:48:31Z
40138,40138,10299,403,516,179,skip_after_partial,22,2025-08-27T13:48:42Z,2025-08-27T13:49:04Z,2025-08-27T13:48:42Z
40139,40139,10299,403,4140,161,skip_immediate,0,2025-08-27T13:49:07Z,2025-08-27T13:49:08Z,20250827 134907
40140,40140,10299,403,1142,170,skip_immediate,0,2025-08-27T13:49:11Z,2025-08-27T13:49:12Z,2025-08-27T13:49:11Z
40141,40141,10299,403,3829,162,skip_after_partial,12,2025-08-27T13:49:16Z,2025-08-27T13:49:28Z,2025-08-27T13:49:16Z
40142,40142,10299,403,2173,101,exit_platform,14,2025-08-27T13:49:31Z,2025-08-27T13:49:45Z,1756302571
40143,40143,10300,406,4146,123,skip_immediate,0,2025-08-27T10:54:37Z,2025-08-27T10:54:38Z,2025-08-27T10:54:37Z
40144,40144,10300,406,3472,185,exit_platform,10,2025-08-27T10:54:41Z,2025-08-27T10:54:51Z,2025-08-27T10:54:41Z
40145,40145,10301,407,1739,134,watch_full,26,2025-08-27T02:19:17Z,2025-08-27T02:19:43Z,2025-08-27T02:19:17Z
40146,40146,10301,407,2467,24,skip_after_partial,17,2025-08-27T02:19:47Z,2025-08-27T02:20:04Z,2025-08-27T02:19:47Z
40147,40147,10301,407,1183,68,watch_full,26,2025-08-27T02:20:07Z,2025-08-27T02:20:33Z,2025-08-27T02:20:07Z
40148,40148,10301,407,1330,53,exit_platform,6,2025-08-27T02:20:37Z,2025-08-27T02:20:43Z,1756261237
40149,40149,10302,412,811,53,exit_platform,9,2025-08-27T09:18:29Z,2025-08-27T09:18:38Z,20250827 091829
40150,40150,10303,416,4036,144,watch_full,18,2025-08-27T11:40:43Z,2025-08-27T11:41:01Z,2025-08-27T11:40:43Z
40151,40151,10303,416,603,21,exit_platform,8,2025-08-27T11:41:03Z,2025-08-27T11:41:11Z,2025-08-27T11:41:03Z
40152,40152,10304,417,3075,15,skip_after_partial,6,2025-08-27T14:28:02Z,2025-08-27T14:28:08Z,2025-08-27T14:28:02Z
40153,40153,10304,417,447,120,exit_platform,5,2025-08-27T14:28:12Z,2025-08-27T14:28:17Z,1756304892
40154,40154,10305,418,1385,186,exit_platform,8,2025-08-27T12:10:41Z,2025-08-27T12:10:49Z,20250827 121041
40155,40155,10306,421,1958,146,watch_full,41,2025-08-27T19:41:01Z,2025-08-27T19:41:42Z,2025-08-27T19:41:01Z
40156,40156,10306,421,3192,174,exit_platform,14,2025-08-27T19:41:43Z,2025-08-27T19:41:57Z,2025-08-27T19:41:43Z
40157,40157,10307,421,887,13,watch_full,27,2025-08-27T02:45:16Z,2025-08-27T02:45:43Z,2025-08-27T02:45:16Z
40158,40158,10307,421,4305,6,exit_platform,10,2025-08-27T02:45:45Z,2025-08-27T02:45:55Z,2025-08-27T02:45:45Z
40159,40159,10308,427,1718,137,exit_platform,7,2025-08-27T15:02:44Z,2025-08-27T15:02:51Z,1756306964
40160,40160,10309,430,1563,114,skip_after_partial,9,2025-08-27T05:10:46Z,2025-08-27T05:10:55Z,2025-08-27T05:10:46Z
40161,40161,10309,430,4180,132,skip_after_partial,18,2025-08-27T05:10:56Z,2025-08-27T05:11:14Z,2025-08-27T05:10:56Z
40162,40162,10309,430,1551,41,skip_immediate,NA,2025-08-27T05:11:16Z,2025-08-27T05:11:17Z,2025-08-27T05:11:16Z
40163,40163,10309,430,577,49,watch_full,38,2025-08-27T05:11:20Z,2025-08-27T05:11:58Z,2025-08-27T05:11:20Z
40164,40164,10309,430,951,116,skip_immediate,0,2025-08-27T05:12:00Z,2025-08-27T05:12:01Z,20250827 051200
40165,40165,10309,430,1751,145,skip_after_partial,3,2025-08-27T05:12:03Z,2025-08-27T05:12:06Z,2025-08-27T05:12:03Z
40166,40166,10309,430,3424,136,exit_platform,7,2025-08-27T05:12:10Z,2025-08-27T05:12:17Z,2025-08-27T05:12:10Z
40167,40167,10310,430,1600,73,skip_after_partial,9,2025-08-27T18:31:55Z,2025-08-27T18:32:04Z,2025-08-27T18:31:55Z
40168,40168,10310,430,315,112,skip_after_partial,10,2025-08-27T18:32:07Z,2025-08-27T18:32:17Z,1756319527
40169,40169,10310,430,1690,77,watch_full,33,2025-08-27T18:32:20Z,2025-08-27T18:32:53Z,1756319540
40170,40170,10310,430,3912,206,skip_after_partial,12,2025-08-27T18:32:57Z,2025-08-27T18:33:09Z,2025-08-27T18:32:57Z
40171,40171,10310,430,3702,60,watch_full,40,2025-08-27T18:33:11Z,2025-08-27T18:33:51Z,2025-08-27T18:33:11Z
40172,40172,10310,430,2382,218,exit_platform,8,2025-08-27T18:33:54Z,2025-08-27T18:34:02Z,20250827 183354
40173,40173,10311,431,1032,60,skip_immediate,0,2025-08-27T01:30:42Z,2025-08-27T01:30:43Z,2025-08-27T01:30:42Z
40174,40174,10311,431,3776,107,skip_immediate,0,2025-08-27T01:30:47Z,2025-08-27T01:30:48Z,2025-08-27T01:30:47Z
40175,40175,10311,431,3848,83,exit_platform,3,2025-08-27T01:30:51Z,2025-08-27T01:30:54Z,2025-08-27T01:30:51Z
40176,40176,10312,436,3627,216,watch_full,24,2025-08-27T06:58:54Z,2025-08-27T06:59:18Z,2025-08-27T06:58:54Z
40177,40177,10312,436,1576,164,skip_after_partial,20,2025-08-27T06:59:19Z,2025-08-27T06:59:39Z,2025-08-27T06:59:19Z
